Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A17005_001,SE_A17005_002,SE_A17005_003,PCT_SE_A17005_002,PCT_SE_A17005_003
"42101020101","Census Tract 201.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009008",,,,,"42","101",,,"020101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020101","Census Tract 201.01",,,,948,868,80,91.56,8.44
"42101020102","Census Tract 201.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009009",,,,,"42","101",,,"020102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020102","Census Tract 201.02",,,,1762,1715,47,97.33,2.67
"42101020200","Census Tract 202, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009010",,,,,"42","101",,,"020200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020200","Census Tract 202",,,,1755,1539,216,87.69,12.31
"42101020300","Census Tract 203, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009011",,,,,"42","101",,,"020300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020300","Census Tract 203",,,,1374,1168,206,85.01,14.99
"42101020400","Census Tract 204, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009012",,,,,"42","101",,,"020400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020400","Census Tract 204",,,,1150,791,359,68.78,31.22
"42101020500","Census Tract 205, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009013",,,,,"42","101",,,"020500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020500","Census Tract 205",,,,1286,1207,79,93.86,6.14
"42101020600","Census Tract 206, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009014",,,,,"42","101",,,"020600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020600","Census Tract 206",,,,1109,1034,75,93.24,6.76
"42101020701","Census Tract 207.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009015",,,,,"42","101",,,"020701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020701","Census Tract 207.01",,,,2759,2607,152,94.49,5.51
"42101020702","Census Tract 207.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009016",,,,,"42","101",,,"020702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020702","Census Tract 207.02",,,,942,910,32,96.6,3.4
"42101020800","Census Tract 208, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009017",,,,,"42","101",,,"020800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020800","Census Tract 208",,,,1420,1279,141,90.07,9.93
"42101020900","Census Tract 209, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009018",,,,,"42","101",,,"020900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020900","Census Tract 209",,,,2382,2305,77,96.77,3.23
"42101021000","Census Tract 210, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009019",,,,,"42","101",,,"021000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101021000","Census Tract 210",,,,3745,3645,100,97.33,2.67
"42101021100","Census Tract 211, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009020",,,,,"42","101",,,"021100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101021100","Census Tract 211",,,,1668,1634,34,97.96,2.04
"42101021200","Census Tract 212, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009021",,,,,"42","101",,,"021200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101021200","Census Tract 212",,,,1788,1754,34,98.1,1.9
"42101021300","Census Tract 213, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009022",,,,,"42","101",,,"021300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101021300","Census Tract 213",,,,2437,2309,128,94.75,5.25
